tweet,Personal_Attack
@super_pacman94 @rtyson82 @realDonaldTrump @SecPompeo @TuckerCarlson @FoxNews By commiting genocide? Fuck you,1
@Breaking911 @CalNBC @JimAcosta you speak of journalists feeling threatened then where is your outrage now?!?!,0
@FoxNews LOL no he’s fucking not,0
@BuckeyeGurl99 @HughMungusBear @jaketapper @CNNPolitics How are Trump supporters racist?,0
@CNN She’s a racist,1
White Sox outfielder Ryan LaMarre hits first career home run -- to his uncle https://t.co/SoqMTNwQbw via @USATODAY,0
@smh Shoot the bastards.,0
@OwenJones84 Are you Little Red Riding Hood?,0
@jtlevy @dandrezner an arsonist?,0
@AlArabiya_Eng Yes kill innocent kids  just because you can,0
RT @RiversFitness: Droitwich Leisure Centre - Community badminton every Friday 4-6pm. All abilities welcome. https://t.co/R1C7hkRYPU,0
Top White House Lawyer Gives Mueller Coveted Details   via @NYTimes https://t.co/k8CWRfhfnl,0
Speechwriter who attended conference with white nationalists in 2016 leaves White House @CNNPolitics https://t.co/Pod7alHdQr,0
@KatTalesTV @cnnbrk Does it fucking matter?,0
@kabobulator @FoxNews You live in Texas and think that your vote will make Texas go blue?  lmfao.  To funny! You know better.,0
@AlessandraAster @PetrocTrelawny @davidallengreen @BBCRadio3 Don't be racist.,1
@washingtonpost Roots all white cast...,0
@deAdder @wrikent3500 @TorontoStar Mr. Chuckles goes abroad,0
"RT @pedro_freire22: Ai toma um teco na testa, é menina negra, estudante, morre atoa https://t.co/fKNpmIp2Dx",0
@SkySportsNews @AVFCOfficial @Everton @Maxproudlock take good care of him son,0
@Rafael_MLDZ @HuffPost That would be such a waste of taxpayer money.,0
"@SInow He needs to be run off Wake Forest campus; he’s a racist! Issue with whites.
Murderer -bottom line",1
@RT_com Really? You posted this at night? You know what? I hate you right now. https://t.co/Ck7XyjBbVv,0
@The305MVP @bpolitics #MABA Make America Broke Again,0
"@KrisParonto @CNN @MSNBC @donlemon @OMAROSA @Trevornoah @nytimes Whoa, that's next level racism right there!",0
"@matthewjdowd John Lennon's Instant Karma comes to mind this morning, reading You Know Who's tweets.",0
"Join me Saturday night between tonight between 6-8pm when I will be joined by my acting friends Jean, Ros and Chris… https://t.co/Mc1ASql6Yo",0
"@TheMagaSaga @ABC Yes, they're fake bots like you.",1
"@FoxNews @POTUS Don’t die from black lung in camera, please...",0
@FoxNews 🙄 old white man titillation story.,1
@SInow @WayfarersDream dang you said 40. He dropped a 50 piece on em!,0
@ArianaGrande 2 days ❤❤❤,0
@CBSNews The puppets condone the clown president because they are as racist and ignorant as he is.,1
"RT @Ali_Alshobaili: عمل صالح..
التكبير في هذه الأيام...
الله أكبر الله أكبر لاإله إلا الله
الله أكبر الله أكبر ولله الحمد..",1
"@GregJRutherford @chrishoy @clarebalding @BBCCiN @BBCSport Whilst @clarebalding awkwardly asks again, “did you just say ‘I love you’?”",0
RT @GEAROUS: 너희 너무 귀여워ㅠㅠ https://t.co/EJmE0rdAAV,0
@AP Federal workers should protest outside the White House.,0
@ADL_National @JGreenblattADL @USATODAY Your days are ***numbered**** your organization is RACIST!!!!!,1
@FoxNews @AmericaNewsroom @CoryBooker SPARTACUS LIVES!,0
"@ddale8 @jaketapper It goes to show that these DRONES believe anything that this TRAITOR say, 🚔 What a shame.",1
@charlesarthur Hate screens with fingerprints all over them,0
@nytimes Sounds racist,1
@FoxNews People who is more dangerous - illegal immigrants or our own criminal?,0
"@cbctom His rhetoric is dangerous, IMHO. Some people may take him at his word...",0
https://t.co/79tQlCVqBP,0
@CPFC_Foundation @CharlotteHawkns @susannareid100 @OfficialNTAs Contents included😳,0
@nntaleb @nytimes They were also more likely to die from injuries than we are.,0
@swilleyjoe @thebrenofbrens @Lcf45 @ibejac @AP @JohnBrennan He's a leaker and a conspirator. This shouldn't be a shock to anyone.,0
"@Lowkey0nline @OwenJones84 Terrorists kill People.
STOP giving wreaths to Terror.",1
@LindsayPerigo1 @SkyNewsAust @jacindaardern @Lauren_Southern @StefanMolyneux Get back on the meds mate.,0
@ncustisTheSun @tapairportugal Fat winge bag.,1
@TChapman500 @CBSNews 😂😂😂 we use monkey slurs but y’all are are the lying ones saying we r racist!,1
@FoxNews @dbongino Uhhhhh. No. Cops kill innocent people. They do that enough.,1
@Bubba_JTX @KayaJones @MSNBC Pigeon hole yourself into either party is a mental disease. #elephantanddonkeysdoastheyaretold,0
@NYDailyNews Man he white af,0
"It all happens in the mind.  What you think, appears in your life! Prov 23:7",0
@APCentralRegion @AP Finally. What the fuck!,0
@globeandmail @fordnation Hate speech is not Free speech. No place for White Supremacists anywhere!!!,0
@MovistarPlus #serie #tvshow #seriejuvenil #madeinspain,0
@matthewjdowd Because they are slowly but surely becoming extinct.,0
@jaketapper The guy is a total idiot.,1
"Trump relents, orders White House flag lowered in honor of McCain https://t.co/dovxyaBaky via @msnbc",0
@NBCNews It is a battle! It’s a fight every time you wake up with complications from chemo! It’s a fight to regain… https://t.co/D494hzfk9x,0
"@ABC Good riddance 
Let him rot in hell",1
@MSNBC @libertee107 @NBCNews ruh roh raggie,0
South Africa withdraws white farmland redistribution bill https://t.co/0UvLNs1nvV via @MailOnline,0
@crabracer @ENGLEESH1 @DebNelV_BeingMe @twigsally @gumede783 @TonySantanaZA @lamavuca @geh4osu @ZaMbbc… https://t.co/3ZsI62DPAa,0
@CapehartJ I wish @MSNBC would gi e hou your own show. Maybe replace Chris Matthews.,0
"@KtTup @JaneyTheSmall @thetimes @thetimes, rape isn’t “casual sex,” just in case you didn’t know.",0
@CBSNews This is when I hope and pray there is a hell for this piece of human waste to spend ALL of fucking eternity!,1
"RT @allole18: Un conducteur à qui il faut retirer ses aptitudes de conduite immédiatement ! 
@PompiersFR @turbex444 @raph69R https://t.co/T…",0
@CBSNews I’m sure someone will be hunting him in hell for eternity.,0
@jr_chillin550 @ABC The nazi racist ones I guess,0
@MartDriscoll @FoxNews Americans died defending our Constitution which includes the freedom to express yourself kneeling or not.,0
"#Study Black Boys Feel Less Safe in White Neighborhoods, Study Shows https://t.co/M6RthEhNoK via @nytimes",0
@TheRevAl @msnbc  #RedWave2018 #RedWaveRising  BECAUSE you are the #EnemyOfThePeople   You racist POS,1
RT @DailyMail: Previously deported illegal immigrant who raped girl pleads guilty to reentering the US illegally https://t.co/YGGuigTEot,0
"@truth_toad @IVicere @NBCNews ...likewise, I burning limos is not cool.
#JustSaying",0
"‘How Did We End Up Here?’ Trump Wonders as the White House Soldiers On, via @nytimes https://t.co/KqeUwsQQk0",0
@illy_mays @MissChaneyBaby @AP Because they disproportionately arrest black people for “violent offenses” they didn… https://t.co/jgofGOvmvt,0
@FoxNews @S_Universal @danawhite @realDonaldTrump Kiss 💋 ass 😂😂😂,1
@loy593 @JanetMafGalea @janet_yackle @ckaiserjr @irwin_vet @realDonaldTrump @FoxNews I lived in California for 8 ye… https://t.co/yDBUubsk3o,0
@lcvelez Eres Un Medio Periodista Hpta Baboso,0
"@ABC To many laws, to many arrest, to many people in jail. Our country has the most people in prison. If u sneeze wrong u can go to jail.",0
@FoxNews Straight to electric chair and expedited to hell,0
@anesdrites @tjer222 @guardian People of Italy don’t want these refugees. What is so difficult to understand?,0
@NBCNightlyNews @NBCNews @KerryNBC Because more guns are the answer. How idiotic.,0
@jwpetersNYT @EuEthnic Took a while ... glad to hear denial is starting to hit it’s limits re Trump,0
@JohnJamesMI @FoxNews @TeamCavuto I watched your appearance. You present yourself well. I am impressed. I will follow and support you.,0
"@washingtonpost Please go the way of the dodo you miserable, lost, racist, waste of congressional space.",1
@SheriffClarke @FFjhoney @nytimes Her parents must be proud?,0
@jaketapper @lovealaska1105 @betsy_klein I HATE DONALD TRUMP! HATE HATE HATE !!!!!!!!!,1
Trump Appears to Admit White House Aides Signed Nondisclosure Agreements   via @NYTimes https://t.co/RUTombwYkb,0
@BondiFem @brianstelter we actually elected him to do exactly what he is doing,0
@CNN Magnitude 7.0 quake hits @realDonaldTrump White House It’s time for you step aside for The White House cleanup.,1
@LBC @IainDale Paging Robert Mueller. Robert Mueller to the white courtesy phone,1
@RT_com It’s called hate speech if it dosen’t support their narrative,0
@Scaramucci @Cernovich Wait i thought all @realDonaldTrump supporters are racist. Weird that's what @CNN @jaketapper @brianstelter told us,0
@NBCNews @Allon2324 Should be impeachable for complete lack of class and maturity! @realDonaldTrump,0
@timesofindia Again he missed out on complete aazadi,0
@Newsweek I think something in his head got broken besides his nose when that KKK member threw that chair and hit him in the face!,0
#Pasapalabra encendedor,0
"RT @MatheusGarciaM: Cara, to lembrando aqui de um dos maiores momentos da minha graduação.

Seguinte:
Matéria difícil, professor palmeirens…",0
"@CBSNews No matter how much evolution occurred from monkey to man, some things never change. He's the one throwing shit around.",0
Don’t promote the @nytimes who hire and promote racist! https://t.co/x9G6kTUynW,1
"RT @PetraEFdtn: “When I said I didn’t like a place, it meant I couldn’t handle it. It’s OK to leave and go somewhere else.”  Autistic adult…",0
@Newsweek SILLY NEWS SILLY FUSS!!,1
@KayaJones @TIME The people who buy that trash probably can't even read...,0
@mrlongdenextra @afneil Could you be any more stupid?,1
"@Newsweek And self proclaimed Nationalist @realDonaldTrump just retweeted convicted felon @DineshDSouza. 

Take back America. #VoteBlue",0
@maddow Someone take him out already,1
@phac3ti0us @ZE_DadOf3 @cemcostello @KyleClark Oh man. Break the habit. BREAK IT.,0
@maggieNYT @michikokakutani Is it assault when you beg someone to punch you repeatedly in the face?,0
@ROCKSTARTPM 😍😍😍,0
@paulwaugh No10 are an insult to the world. Dirty cretins,1
@nypost Cause she fat,0
@FoxNews False idols of white supremacy and dominance have got to go. Those protestors are true American heroes and patriots.,0
Not all #entrepreneurs are white and male...fund accordingly via @guardian  https://t.co/2oC78chXIt  #disrupters #disruptersunite,0
@GlennThrush @forgive_luv So true.,0
@globeandmail @globepolitics He is white racist supremacy to the max with pc party splitting it in half,0
忍野さら：猫耳ビキニでDVDイベント　猫のえさ食べ「おいしかった…」 https://t.co/czuQdKdDWB,0
@talkRADIO @JuliaHB1 Gotta be 'Dead Kennedys - Kill The Poor',0
RT @island0001: สมองเธอเหมือนสนามฟุตบอลเลยอะ ทั้งกว้าง ทั้งโล่ง #คำด่าที่ไม่มีคำหยาบ,0
"@Michael29064006 @VABVOX @washingtonpost @emilyslist Which implies WHITE MALE. Gawd, you are so obvious.",1
"@chicagotribune Sure looks like a racist, trigger-happy cop https://t.co/FekStrXxnF",1
"@Newsweek These Republicans are like roaches, you can’t get rid of them.",1
@Ausshot3Dave @stevens_carl @samanthamaiden @Peter_Fitz @smh globalist..she'll end up in the UN with Gillard,0
@IrishTimesPol @IrishTimes He is right We should send them back to wherever they came fro,0
Nearly 40 percent of Americans struggle to pay for basic necessities https://t.co/N3S6rSthkW via @MailOnline… https://t.co/VRArfWmEth,1
@hugorifkind I think it's kind of more about the human - I'm scared of/repulsed by people who not only don't mind w… https://t.co/mieHClbzyS,0
@LisaSmi38025729 @Sherry7202 @IamTheBoogerMan @FoxNews @IvankaTrump You forgot to tell Trump 2020 he’s a racist.,1
@afneil You're OK you're a UK millionaire,0
@Saprodani @realDonaldTrump @FoxNews Parrott,0
¡Melani's Newspaper está disponible! https://t.co/QlbRM02yK9 Gracias a @_nokeo @FABIANMITE1 #redessociales #música,0
"@AP I imagine the mountain lion thought that the hunters should be euthanized, and I can’t really disagree.",0
#Incredibles2 (PG) Showing today at 3pm #MalvernCinema Watch the trailer &gt;&gt; Choose your seats &gt;&gt; Book tickets onlin… https://t.co/6dvUzARiWS,0
@AzTheBaz @talkRADIO @JuliaHB1 @AkeelaAhmed Oh fuck off you total idiot.,1
"@RealDonaldTrump sometimes whips his penis out in meetings to ""show people who's boss."" @NBCNews",1
@RVAwonk @CNN HOLY SHIT,0
@QueerFlamingo @CharlotteB1 @LukePollard So what are you then? What exactly makes you non binary?,0
@bremi @AFP And deploy today!!!,0
@FoxNews @RealCandaceO But you're an idiot do who cares what you think,1
@faris_abdull @RayanAlmabadi @ElizabethRBess @levesquerk @LindaMBigK9z @CBCNews Fuck Saudi Arabia and all you pig fuckers that live there,1
"Hey @CNN we DON'T believe you!!!  Do NOT believe you, you have earned that disrespect!!!  @andersoncooper You dont… https://t.co/IcihlqM7yM",1
He wants his own army...Trump eyes Erik Prince plan to privatize U.S. war in Afghanistan https://t.co/5UBCK4sNIP via @nbcnews,0
@jaketapper hire a company to do security at night..to prevent theft and vandalism to property...guard tells people who owns the property it,0
@CBSNews isn't cheaper to bring your own lunch,0
@henrywinter It’s ok. We start a new league and wave goodbye to those teams that buy success and let them rot in th… https://t.co/ZYeLudqKD3,0
White House paranoia deepens after Omarosa tapes @CNNPolitics https://t.co/9ExUDsXBvp,1
"@@SkyNewsAust # Turnbull is a dead man walking,but still being an arsehole,trying to do more damage",1
Steve Bannon is owning @AriMelber on @msnbc right now. Ari is giving this idiot air. Stupid! Stupid! Stupid!,1
@Daniel_Harper @TVAmy @KatieWallsWSB @KATVBeth @LindaWSB @KarenMintonWSB @MaraleeCTV @amysmithcbc @JenniferKielman… https://t.co/1GGjrk3egm,0
@cnnbrk But a white cop shooting a black person get to walk free. Aite then🙄,0
@GeorgeWill Abolish the death penalty. #deathpenalty  https://t.co/eNqWKttB2J,0
@WSJ I wasn't aware white people were missing any rights,0
@JRubinBlogger We're gonna ram him down your throat! https://t.co/ZU15R9X9ej,1
@smr2red @FoxNews @FLGovScott Needy leftist obviously. .. Go back to your resistance.  We got this.,0
@shirayuki_Arc 그 남자애들 눈이 어떻게 된거야,0
@PatHolzer @hioncash @EmoryGoodrich @FoxNews Lost by 3 million votes,0
"@FoxNews Propaganda machine in full swing
 Accusing your opponents of what you guilty off.",1
"@SkyNewsAust @TurnbullMalcolm @PeterDutton_MP Fuck me, this government is useless.😜",1
@j_alondraa11 @ him,1
Rt pra ver depois https://t.co/KFJxOwlC9X,0
"@smh Sick, sick sick.",0
"@jdawsey1 So, he's not JUST a racist. He's an equal opportunity asshole.",1
@realDonaldTrump @FoxNews MF needs a white jacket. https://t.co/siDyBK6sTt,1
@KungJohn789 An old Sbig ST-8 the telescope is a Newton of 35cm,0
